Date,Region,Disease,New_Cases
2020-06-21,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1216
2020-06-28,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1066
2020-07-05,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),364
2020-07-12,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1047
2020-07-19,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),9198
2020-07-26,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),11278
2020-08-02,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3522
2020-08-09,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),13742
2020-08-16,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3692
2020-08-23,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),35847
2020-08-30,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1540
2020-09-06,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),25301
2020-09-13,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),13793
2020-09-20,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1445
2020-09-27,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),26263
2020-10-04,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3524
2020-10-11,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),9811
2020-10-18,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4744
2020-10-25,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),757
2020-11-01,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),373
2020-11-08,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),391
2020-11-15,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),594
2020-11-22,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),97
2020-11-29,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1113
2020-12-06,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),6431
2020-12-13,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4309
2020-12-20,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3657
2020-12-27,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),639
2021-01-03,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),9303
2021-01-10,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),779
2021-01-17,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),16039
2021-01-24,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1218
2021-01-31,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),10623
2021-02-07,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1171
2021-02-14,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),620
2021-02-21,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),112
2021-02-28,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3742
2021-03-07,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1087
2021-03-14,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),42
2021-03-21,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1055
2021-03-28,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),241
2021-04-04,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),265
2021-04-11,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4
2021-04-18,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-04-25,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-02,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-09,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-16,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-23,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-30,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),187
2021-06-06,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1300
2021-06-13,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2924
2021-06-20,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),5509
2021-06-27,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4539
2021-07-04,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),929
2021-07-11,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4408
2021-07-18,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1094
2021-07-25,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1638
2021-08-01,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),6201
2021-08-08,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4099
2021-08-15,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2575
2021-08-22,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4577
2021-08-29,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),7192
2021-09-05,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),36518
2021-09-12,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),12225
2021-09-19,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),25461
2021-09-26,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4730
2021-10-03,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1953
2021-10-10,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),6536
2021-10-17,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2402
2021-10-24,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),5865
2021-10-31,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2100
2021-11-07,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),82
2021-11-14,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1955
2021-11-21,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1257
2021-11-28,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),257
2021-12-05,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1053
2021-12-12,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),5702
2021-12-19,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),13057
2021-12-26,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3941
2022-01-02,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1828
2022-01-09,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),7324
2022-01-16,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1396
2022-01-23,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3662
2022-01-30,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),875
2022-02-06,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3904
2022-02-13,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1625
2022-02-20,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1107
2022-02-27,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),383
2022-03-06,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2202
2022-03-13,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),262
2022-03-20,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),613
2022-03-27,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),46
2022-04-03,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),58
2022-04-10,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1
2022-04-17,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-04-24,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-01,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-08,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-15,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-22,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-29,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),277
2022-06-05,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),170
2022-06-12,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),6262
2022-06-19,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),56
2022-06-26,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),6225
2022-07-03,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),10549
2022-07-10,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1307
2022-07-17,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),8121
2022-07-24,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),445
2022-07-31,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),14092
2022-08-07,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),14717
2022-08-14,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2024
2022-08-21,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),8597
2022-08-28,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),6242
2022-09-04,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3307
2022-09-11,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),8720
2022-09-18,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2770
2022-09-25,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),5215
2022-10-02,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4278
2022-10-09,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),7968
2022-10-16,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),343
2022-10-23,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3604
2022-10-30,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),495
2022-11-06,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),191
2022-11-13,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),649
2022-11-20,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1301
2022-11-27,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1314
2022-12-04,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1195
2022-12-11,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),10723
2022-12-18,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1201
2022-12-25,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3341
2023-01-01,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),5324
2023-01-08,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),11029
2023-01-15,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),5427
2023-01-22,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),524
2023-01-29,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),12085
2023-02-05,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),7071
2023-02-12,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4754
2023-02-19,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),804
2023-02-26,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),285
2023-03-05,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),846
2023-03-12,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),892
2023-03-19,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),385
2023-03-26,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),125
2023-04-02,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),12
2023-04-09,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),22
2023-04-16,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-04-23,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-04-30,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-07,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-14,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-21,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-28,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),58
2023-06-04,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),816
2023-06-11,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),346
2023-06-18,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),186
2023-06-25,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),509
2023-07-02,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),6176
2023-07-09,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2346
2023-07-16,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),8701
2023-07-23,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),676
2023-07-30,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1493
2023-08-06,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2910
2023-08-13,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),479
2023-08-20,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1413
2023-08-27,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),24846
2023-09-03,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2864
2023-09-10,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4420
2023-09-17,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4858
2023-09-24,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),228
2023-10-01,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3089
2023-10-08,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),158
2023-10-15,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2372
2023-10-22,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),547
2023-10-29,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),162
2023-11-05,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),465
2023-11-12,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),149
2023-11-19,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),682
2023-11-26,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2364
2023-12-03,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4909
2023-12-10,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2172
2023-12-17,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),617
2023-12-24,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3161
2023-12-31,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4372
2024-01-07,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),643
2024-01-14,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1343
2024-01-21,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2655
2024-01-28,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2341
2024-02-04,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),557
2024-02-11,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),603
2024-02-18,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),337
2024-02-25,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2249
2024-03-03,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),813
2024-03-10,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),79
2024-03-17,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),856
2024-03-24,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),132
2024-03-31,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),112
2024-04-07,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4
2024-04-14,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-04-21,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-04-28,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-05,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-12,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-19,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-26,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),27
2024-06-02,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),219
2024-06-09,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),232
2024-06-16,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1257
2024-06-23,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),941
2024-06-30,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),360
2024-07-07,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),7008
2024-07-14,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2730
2024-07-21,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),8401
2024-07-28,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),10935
2024-08-04,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),8190
2024-08-11,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1070
2024-08-18,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1850
2024-08-25,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3251
2024-09-01,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),10402
2024-09-08,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),13693
2024-09-15,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3418
2024-09-22,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1525
2024-09-29,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1869
2024-10-06,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),257
2024-10-13,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2620
2024-10-20,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),38
2024-10-27,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),11
2024-11-03,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1489
2024-11-10,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),163
2024-11-17,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),419
2024-11-24,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),334
2024-12-01,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3218
2024-12-08,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),89
2024-12-15,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2551
2024-12-22,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4382
2024-12-29,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),821
2025-01-05,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2840
2025-01-12,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1789
2025-01-19,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),191
2025-01-26,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),527
2025-02-02,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),660
2025-02-09,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),534
2025-02-16,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),634
2025-02-23,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),155
2025-03-02,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1030
2025-03-09,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),169
2025-03-16,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),162
2025-03-23,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),121
2025-03-30,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),16
2025-04-06,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3
2025-04-13,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-20,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-27,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-04,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-11,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-18,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-25,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),95
2025-06-01,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),239
2025-06-08,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),388
2025-06-15,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),322
2025-06-22,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),230
2025-06-29,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1548
2025-07-06,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),200
2025-07-13,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1353
2025-07-20,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3547
2025-07-27,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),701
2025-08-03,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1254
2025-08-10,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),6731
2025-08-17,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2175
2025-08-24,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),181
2025-08-31,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2841
2025-09-07,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1517
2025-09-14,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1300
2025-09-21,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3250
2025-09-28,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1950
2025-10-05,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1571
2025-10-12,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2184
2025-10-19,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),966
2025-10-26,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2265
2025-11-02,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1763
2025-11-09,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1254
2025-11-16,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1473
2025-11-23,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2023
2025-11-30,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1450
2025-12-07,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1734
2025-12-14,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2628
2025-12-21,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),4713
2025-12-28,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),6594
2026-01-04,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1706
2026-01-11,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),2549
2026-01-18,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),678
2026-01-25,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),3557
2026-02-01,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),964
2026-02-08,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1823
2026-02-15,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),831
2026-02-22,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),562
2026-03-01,Delhi,Endemic Aggregate (Dengue/Malaria/Viral),1153
2020-01-05,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1838
2020-01-12,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1228
2020-01-19,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),4322
2020-01-26,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),677
2020-02-02,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),692
2020-02-09,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),5173
2020-02-16,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1283
2020-02-23,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),3027
2020-03-01,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),691
2020-03-08,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),382
2020-03-15,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1388
2020-03-22,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),215
2020-03-29,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),5
2020-04-05,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1
2020-04-12,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-04-19,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-04-26,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-03,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-10,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-17,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-24,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),2
2020-05-31,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),88
2020-06-07,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1725
2020-06-14,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),425
2020-06-21,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),801
2020-06-28,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1486
2020-07-05,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1396
2020-07-12,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),4693
2020-07-19,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),4718
2020-07-26,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1961
2020-08-02,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),6964
2020-08-09,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),3813
2020-08-16,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),523
2020-08-23,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),13722
2020-08-30,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1917
2020-09-06,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),16945
2020-09-13,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1307
2020-09-20,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),3865
2020-09-27,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),421
2020-10-04,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),855
2020-10-11,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),3486
2020-10-18,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1158
2020-10-25,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),6
2020-11-01,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),116
2020-11-08,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),253
2020-11-15,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),332
2020-11-22,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),901
2020-11-29,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),1110
2020-12-06,Kerala,Endemic Aggregate (Dengue/Malaria/Viral),871
